ENSEMBL	OriginalENSEMBL	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ENTREZID	SYMBOL	GENENAME
ENSG00000257069	ENSG00000257069.5	302.969411440779	1.3414964395967	0.189359521075331	45.6626371628849	1.40476859285136e-11	3.67091423367921e-10	106780802	KCNK4-TEX40	KCNK4-TEX40 readthrough
ENSG00000257151	ENSG00000257151.1	3345.97398160318	1.05211725834622	0.146568614704371	49.6019590788566	1.88325557535096e-12	5.64277908093166e-11	NA	NA	NA
ENSG00000257225	ENSG00000257225.1	295.104288910491	1.95742148033192	0.409971553995797	14.8731992298533	0.000114985091543128	0.000751192067068158	NA	NA	NA
ENSG00000257337	ENSG00000257337.6	875.123701080842	-1.22360907018748	0.177858076883391	49.9904713623631	1.54494406545443e-12	4.70575465162197e-11	283335	TNS2-AS1	TNS2 antisense RNA 1
ENSG00000257433	ENSG00000257433.5	326.67074635293	-1.10440019065729	0.241377566252428	22.09710130773	2.59200847118479e-06	2.59663565726043e-05	105369748	RPAP3-DT	RPAP3 divergent transcript
ENSG00000257453	ENSG00000257453.1	100.052356892023	-1.11626308720625	0.296535911259763	12.5821457359253	0.000389449345612259	0.00218029732564699	NA	NA	NA
ENSG00000257557	ENSG00000257557.2	51.8119997416061	-1.00335923767291	0.272073538864082	14.3877481251051	0.000148767104156949	0.000944492819085795	NA	NA	NA
ENSG00000257594	ENSG00000257594.3	82.1471940424317	-1.34278374321394	0.379694515947179	12.8055286813425	0.0003455965411511	0.00196942442013284	8693	GALNT4	polypeptide N-acetylgalactosaminyltransferase 4
ENSG00000257607	ENSG00000257607.1	223.777690204664	-1.69348473694741	0.273184924009823	40.1905196045468	2.30363463866512e-10	5.03439202980618e-09	NA	NA	NA
ENSG00000257918	ENSG00000257918.1	55.3443859912551	-1.56401639626073	0.316441273734387	25.6770306696953	4.03602362002956e-07	4.81198077189625e-06	NA	NA	NA
ENSG00000258056	ENSG00000258056.2	265.060876712247	-1.32057459131462	0.137898091125599	95.6343887345768	1.38185086841579e-22	1.28156023536074e-20	105369779	CD63-AS1	CD63 antisense RNA 1
ENSG00000258130	ENSG00000258130.7	34.8868441576041	1.37116273049904	0.360733095425287	13.9791752404854	0.000184846688064033	0.00114501197289281	613038	LOC613038	SAGA complex associated factor 29 pseudogene
ENSG00000258150	ENSG00000258150.5	38.7699528101857	1.35746971592585	0.313848425022551	18.3167429052689	1.87055948161675e-05	0.000152130567125643	388242	LOC388242	SAGA complex associated factor 29 pseudogene
ENSG00000258197	ENSG00000258197.1	152.48185003399	-1.22926677496393	0.272558680825122	21.1070254294253	4.34332848166117e-06	4.10866464855199e-05	NA	NA	NA
ENSG00000258240	ENSG00000258240.5	24.8408961520979	2.93272004319839	0.544768863752436	27.0768871199264	1.95521716641204e-07	2.478834262258e-06	105369980	LINC01404	long intergenic non-protein coding RNA 1404
ENSG00000258613	ENSG00000258613.1	117.135240843797	-1.18112179269284	0.157135581095299	58.6937610127189	1.84224749339453e-14	7.20980759560279e-13	145370	RPL21P7	ribosomal protein L21 pseudogene 7
ENSG00000258659	ENSG00000258659.6	26.6043361164596	-1.0087231284818	0.314979656785166	10.1674576507366	0.00142941245582438	0.00670156003963315	53840	TRIM34	tripartite motif containing 34
ENSG00000258733	ENSG00000258733.5	25.1122683405375	-1.5381777197838	0.361553997955329	18.9092345959971	1.37087458283873e-05	0.000114881230593998	101928767	LINC02328	long intergenic non-protein coding RNA 2328
ENSG00000258768	ENSG00000258768.2	91.0237278516706	1.25583168017438	0.199791237631281	39.1770663095827	3.87060094450962e-10	8.16253036125918e-09	NA	NA	NA
ENSG00000258818	ENSG00000258818.3	83.3870133566419	-1.50974082670577	0.425221708497622	12.7633147056886	0.000353483931784094	0.00200429335021178	6038	RNASE4	ribonuclease A family member 4
ENSG00000258844	ENSG00000258844.1	67.7872497200192	-1.88896824635937	0.296974603961561	38.9715567742897	4.30025471938461e-10	8.97712064969137e-09	NA	NA	NA
ENSG00000258876	ENSG00000258876.1	36.331477991502	-2.19590306884779	0.261190312761284	75.5740125854112	3.51963499909486e-18	2.1381944070648e-16	NA	NA	NA
ENSG00000258908	ENSG00000258908.1	86.922779057829	-1.77810469708709	0.199708894247756	82.7060482367138	9.52094766690745e-20	6.88273048697901e-18	NA	NA	NA
ENSG00000258920	ENSG00000258920.1	29.0266498350749	-1.36556878795607	0.282349569450751	24.1024410147491	9.13444330844384e-07	1.01147920902765e-05	400236	FOXN3-AS1	FOXN3 antisense RNA 1
ENSG00000258944	ENSG00000258944.1	68.6261235712153	-1.76661594801393	0.398346250182959	20.3420882808664	6.4760298912931e-06	5.88243823513918e-05	NA	NA	NA
ENSG00000258945	ENSG00000258945.1	24.3965646520777	1.46444421966922	0.368496563571184	14.7626702578595	0.000121925454628415	0.000790140903756548	NA	NA	NA
ENSG00000258947	ENSG00000258947.6	6052.31907135419	1.3500086245202	0.265724596549813	20.4568992832672	6.09893035859322e-06	5.57816257576417e-05	10381	TUBB3	tubulin beta 3 class III
ENSG00000258986	ENSG00000258986.6	1508.97699316375	1.10694674206644	0.17598061484709	34.56036330765	4.13235624349998e-09	7.34397116833284e-08	388021	TMEM179	transmembrane protein 179
ENSG00000259032	ENSG00000259032.2	277.643423163191	1.54001748742912	0.359802464998743	13.1891364466914	0.000281576617564096	0.0016497469883082	NA	NA	NA
ENSG00000259075	ENSG00000259075.6	88.7499471370671	-1.17252464103061	0.33081626461804	13.1035949672991	0.000294729642369984	0.00171347694575848	100528030	POC1B-GALNT4	POC1B-GALNT4 readthrough
ENSG00000259153	ENSG00000259153.1	64.7548897970251	1.15906772950336	0.26967268693021	16.7576509332494	4.2470663352881e-05	0.000313665222607749	100506411	MAP3K9-DT	MAP3K9 divergent transcript
ENSG00000259168	ENSG00000259168.1	130.053981778887	1.19908388948918	0.183933887331125	40.2181762540532	2.27125190320072e-10	4.97347085073232e-09	NA	NA	NA
ENSG00000259171	ENSG00000259171.1	81.7419963614715	-1.51986950661335	0.422001378739193	13.2189655300951	0.000277130531751894	0.00162744142883531	NA	NA	NA
ENSG00000259198	ENSG00000259198.1	31.0232610993965	-1.49802611803308	0.249373913122242	36.0831215896211	1.89077482034889e-09	3.56203380811606e-08	NA	NA	NA
ENSG00000259207	ENSG00000259207.7	20.2531292272196	-2.53878201469907	0.396520095656275	41.1139278265962	1.43609329929807e-10	3.21484875229612e-09	3690	ITGB3	integrin subunit beta 3
ENSG00000259315	ENSG00000259315.1	34.6374628587596	-1.31332392260482	0.253466916052611	27.9858051448622	1.22208625684377e-07	1.62759669661466e-06	283693	ACTG1P17	actin gamma 1 pseudogene 17
ENSG00000259319	ENSG00000259319.1	116.97914551844	1.01194865976976	0.183319772875279	28.7869084695179	8.07954088541902e-08	1.10539470733611e-06	NA	NA	NA
ENSG00000259327	ENSG00000259327.1	212.462926417588	1.63120821333215	0.280156065451061	28.8098686584942	7.98432413206289e-08	1.09425954282406e-06	NA	NA	NA
ENSG00000259577	ENSG00000259577.1	62.5952222893014	1.26709342596923	0.275481303866151	19.3882378792626	1.0666197035466e-05	9.21093160269286e-05	NA	NA	NA
ENSG00000259583	ENSG00000259583.2	349.88579926904	1.44717914814237	0.235446860946062	32.2837596357888	1.33222173005384e-08	2.12495883281277e-07	101927751	ALDH1A3-AS1	ALDH1A3 antisense RNA 1
ENSG00000259605	ENSG00000259605.3	122.196573037943	-1.09537215705452	0.258022632772595	18.9910943485435	1.31329986242853e-05	0.000110643542970185	NA	NA	NA
ENSG00000259607	ENSG00000259607.1	317.527337582466	-1.04908854787704	0.259763576497395	17.200865311058	3.36283143954031e-05	0.000255191350290489	NA	NA	NA
ENSG00000259678	ENSG00000259678.1	133.952992401962	1.26661229418278	0.220516389476054	29.4978299576627	5.59793447807741e-08	7.9409602671236e-07	NA	NA	NA
ENSG00000259709	ENSG00000259709.1	55.0739572569457	1.64191346163344	0.418819659054501	11.5834910908106	0.000665399041427571	0.00346825285677306	NA	NA	NA
ENSG00000259790	ENSG00000259790.1	83.8920026159613	-1.38119431718462	0.286525276612142	24.8437339770157	6.21708067938319e-07	7.11515119992043e-06	646791	ANP32BP1	acidic nuclear phosphoprotein 32 family member B pseudogene 1
ENSG00000259827	ENSG00000259827.1	325.212206399916	-2.11697347850355	0.331256291176061	41.2257274050301	1.3562560398656e-10	3.0402356955931e-09	NA	NA	NA
ENSG00000259834	ENSG00000259834.1	123.206035675305	1.0123489502129	0.167376255065921	36.4402485988625	1.5741872588594e-09	2.99635755855449e-08	NA	NA	NA
ENSG00000259884	ENSG00000259884.1	726.527705156342	1.53167884155054	0.217813091208253	45.8480459579212	1.27790534029385e-11	3.35528690815138e-10	115409980	NR4A1AS	NR4A1 antisense RNA
ENSG00000259891	ENSG00000259891.1	391.381495514421	-1.22392789644357	0.174283170888959	51.870566401759	5.92824575836974e-13	1.9111810011087e-11	NA	NA	NA
ENSG00000259954	ENSG00000259954.1	55.326345390744	-1.54441314631953	0.310836191261022	21.7209773222069	3.15324274282088e-06	3.0787588903585e-05	283888	IL21R-AS1	IL21R antisense RNA 1
ENSG00000260001	ENSG00000260001.6	477.490893071577	1.00426011131215	0.210969637439405	19.6400864447547	9.34870898760385e-06	8.18636355119217e-05	100507588	TGFBR3L	transforming growth factor beta receptor 3 like
ENSG00000260038	ENSG00000260038.1	29.3341853545823	-2.20283113769583	0.664446365195457	9.69967847782286	0.00184300255492681	0.00830666806965442	NA	NA	NA
ENSG00000260088	ENSG00000260088.1	23.4304144192779	-3.29944252080856	0.564302223144421	33.9417153896615	5.6787975984104e-09	9.72178436844726e-08	101929224	DDX59-AS1	DDX59 antisense RNA 1
ENSG00000260122	ENSG00000260122.1	200.247158693809	1.93566664612012	0.299855374671607	33.1251119186585	8.6415419688123e-09	1.43343092708119e-07	NA	NA	NA
ENSG00000260170	ENSG00000260170.1	56.6879010265882	-1.23150314903208	0.254623597561773	23.7156369242474	1.11671513216267e-06	1.21270120335203e-05	NA	NA	NA
ENSG00000260176	ENSG00000260176.1	48.6764677799964	1.32048159870282	0.393024196905168	10.0923307341973	0.00148887670243311	0.00692932509711244	NA	NA	NA
ENSG00000260196	ENSG00000260196.1	280.920514180593	1.17475237840032	0.246542057209143	21.8534027687035	2.94294248342316e-06	2.90166416568367e-05	NA	NA	NA
ENSG00000260197	ENSG00000260197.1	30.3585809467315	3.03631332914095	0.379634407666325	79.2741872864125	5.40614408491625e-19	3.55848955283285e-17	NA	NA	NA
ENSG00000260246	ENSG00000260246.1	218.802514609641	-1.08114559627499	0.199851956721276	30.5416626079338	3.26773140390144e-08	4.81921242992307e-07	NA	NA	NA
ENSG00000260249	ENSG00000260249.2	23.3540989753097	-1.6257668754255	0.356169449163149	19.9790813827945	7.82940282108197e-06	6.95902544975041e-05	NA	NA	NA
ENSG00000260272	ENSG00000260272.1	8961.81557272718	1.17776267958308	0.2589450384472	16.8704710035809	4.00193534774363e-05	0.000297418804553185	NA	NA	NA
ENSG00000260328	ENSG00000260328.1	199.286540144604	1.73433785923684	0.383269335692535	14.6120857727797	0.000132064860710679	0.00084870641950114	NA	NA	NA
ENSG00000260372	ENSG00000260372.6	89.8068983812751	-1.14399843372782	0.18212519764646	40.4602972331618	2.0065217001838e-10	4.42303108997241e-09	147429	AQP4-AS1	AQP4 antisense RNA 1
ENSG00000260412	ENSG00000260412.1	184.249118058145	1.18939508120964	0.133179294716274	79.3877968912346	5.10403936734206e-19	3.37979278826657e-17	NA	NA	NA
ENSG00000260517	ENSG00000260517.2	24.6234648853033	-1.32972486957067	0.377214639227443	12.0102071512391	0.000529099762804822	0.0028507671353466	NA	NA	NA
ENSG00000260549	ENSG00000260549.1	84.0476955359319	-1.98432835532496	0.332813811440231	36.828684015041	1.28978581449938e-09	2.49436440024884e-08	4500	MT1L	metallothionein 1L, pseudogene
ENSG00000260577	ENSG00000260577.2	30.3937859620009	-1.56268477582381	0.29714456377965	27.56811969877	1.51657933791569e-07	1.97453500979357e-06	NA	NA	NA
ENSG00000260634	ENSG00000260634.1	24.070216738504	1.39839507685709	0.378548933118614	12.9915115310804	0.000312906270330834	0.00180456605197415	NA	NA	NA
ENSG00000260711	ENSG00000260711.2	23.5843478411748	2.55464022122611	0.443510852358607	32.4880848696739	1.19925550903493e-08	1.93688539749451e-07	NA	NA	NA
ENSG00000260788	ENSG00000260788.5	119.108847466026	-1.4820205721612	0.269690141452659	31.941395741311	1.58894632522527e-08	2.49802582535059e-07	NA	NA	NA
ENSG00000260804	ENSG00000260804.3	1254.69339444433	1.21730959709052	0.0612971839868797	380.841547651919	8.16100462957668e-85	3.37753377850818e-81	150967	LINC01963	long intergenic non-protein coding RNA 1963
ENSG00000260822	ENSG00000260822.1	1017.82141687617	1.23274747654838	0.153533844078952	58.6699857147825	1.86464397514343e-14	7.28884266505595e-13	NA	NA	NA
ENSG00000260837	ENSG00000260837.1	426.204987440212	1.01722908643702	0.157330458228377	40.5385915371124	1.92770790448584e-10	4.26634231347738e-09	NA	NA	NA
ENSG00000260838	ENSG00000260838.3	73.365150390455	1.39036088473243	0.289055420648243	22.5141532074944	2.08600983262784e-06	2.13825695196518e-05	NA	NA	NA
ENSG00000260852	ENSG00000260852.1	83.8952713510798	-1.12141787786499	0.211321057013007	29.4518748448087	5.73225594992941e-08	8.10372597123026e-07	283932	FBXL19-AS1	FBXL19 antisense RNA 1
ENSG00000260861	ENSG00000260861.6	33.9402294546208	2.51379656133266	0.622349092053752	13.5100921048039	0.000237283893512798	0.00142555478684726	NA	NA	NA
ENSG00000260892	ENSG00000260892.1	69.8150901888149	-1.53780332920177	0.3435740259692	17.854207283839	2.38491392874389e-05	0.000188949785275859	NA	NA	NA
ENSG00000261037	ENSG00000261037.1	43.2845143139111	1.09088981210248	0.302863980336645	12.0313665985034	0.00052312707745013	0.00282318083248514	NA	NA	NA
ENSG00000261069	ENSG00000261069.3	42.4376728722822	1.37682769144708	0.243063688025164	32.5642332847694	1.15317505384467e-08	1.86884350747642e-07	NA	NA	NA
ENSG00000261071	ENSG00000261071.1	95.9537585089878	1.09686902131803	0.17312522424827	39.3798086558223	3.48885988974595e-10	7.39044543119634e-09	NA	NA	NA
ENSG00000261115	ENSG00000261115.5	1294.35752920149	1.08035442117878	0.203189083307097	24.1429250828787	8.94441626710415e-07	9.93094158911977e-06	100507421	TMEM178B	transmembrane protein 178B
ENSG00000261193	ENSG00000261193.1	21.6360818334461	1.18181569736249	0.31355485439077	14.3369168605436	0.000152838104169519	0.000967740828255615	NA	NA	NA
ENSG00000261312	ENSG00000261312.1	292.939771014015	-1.63782848024551	0.260417619160153	41.4881477567303	1.18587722145654e-10	2.68558200582796e-09	NA	NA	NA
ENSG00000261325	ENSG00000261325.1	44.0245631049216	2.21927051114296	0.336810669776545	42.8280218853862	5.97698286657265e-11	1.41654921781928e-09	100507534	LINC02192	long intergenic non-protein coding RNA 2192
ENSG00000261351	ENSG00000261351.2	528.071319915812	1.48115695509236	0.307480486142458	17.4917959298086	2.88550153704044e-05	0.000222798671618171	NA	NA	NA
ENSG00000261371	ENSG00000261371.5	1025.93765588354	-1.51733988765168	0.141496693221177	120.604446304458	4.66451417958464e-28	7.08428440237925e-26	5175	PECAM1	platelet and endothelial cell adhesion molecule 1
ENSG00000261386	ENSG00000261386.2	35.2431461934446	-1.31052655895533	0.389663131566983	11.8035760047193	0.000591170608290796	0.00313670956248397	NA	NA	NA
ENSG00000261402	ENSG00000261402.1	20.0858720876379	1.36933213773221	0.4072580547749	11.2517983049545	0.000795459115477891	0.00405244743104439	NA	NA	NA
ENSG00000261478	ENSG00000261478.1	50.9775251800553	-1.46300802946647	0.233035153176853	41.2588484195766	1.33346844425724e-10	2.99523790508229e-09	NA	NA	NA
ENSG00000261496	ENSG00000261496.1	643.092213275063	1.35131740682967	0.134457720368221	96.0793179744199	1.10371797679952e-22	1.03815336630271e-20	NA	NA	NA
ENSG00000261557	ENSG00000261557.1	134.402317055696	-1.12201085344276	0.164660757880594	47.9862420934741	4.29220394743838e-12	1.20945174889989e-10	NA	NA	NA
ENSG00000261594	ENSG00000261594.3	163.914990980767	1.77213746412984	0.402250238962905	13.4970362782802	0.000238940538386103	0.00143316708069302	100507050	TPBGL	trophoblast glycoprotein like
ENSG00000261602	ENSG00000261602.1	76.9435420812627	-2.25806049647978	0.508756243978903	18.0646165133154	2.13533007847732e-05	0.000171100299052046	NA	NA	NA
ENSG00000261604	ENSG00000261604.1	1029.59994575916	1.1548704543469	0.291906723534562	14.729319003044	0.000124101354684792	0.000802984512851043	NA	NA	NA
ENSG00000261675	ENSG00000261675.1	607.264509839954	1.31803092865338	0.220265158181082	30.6229030163701	3.13372647121539e-08	4.63155208958051e-07	NA	NA	NA
ENSG00000261678	ENSG00000261678.2	2500.56018210162	1.98334452946541	0.130006006239736	203.016802417833	4.58692963079061e-46	2.66436233589204e-43	83482	SCRT1	scratch family transcriptional repressor 1
ENSG00000261684	ENSG00000261684.1	186.167754525047	-1.27659381632731	0.354813205188437	13.1688639388443	0.00028463925053733	0.00166268894601984	NA	NA	NA
ENSG00000261710	ENSG00000261710.1	82.3388583219489	-1.75252572294651	0.386083932369415	17.817666622433	2.43115424344444e-05	0.000192126909863928	NA	NA	NA
ENSG00000261716	ENSG00000261716.1	307.198916990452	-1.57224166411083	0.0931599894778557	292.24949635457	1.60848803745499e-65	2.66277152160486e-62	337873	H2BC20P	H2B clustered histone 20, pseudogene
ENSG00000261759	ENSG00000261759.1	123.999632320436	-1.73899625262512	0.375855309178442	21.5654174432424	3.41962582487979e-06	3.31150603790421e-05	NA	NA	NA
ENSG00000261959	ENSG00000261959.1	20.0845078402051	-3.07612924840341	0.413759288663888	61.9443474286909	3.53302520665566e-15	1.51149470896596e-13	NA	NA	NA
ENSG00000262001	ENSG00000262001.1	57.2960041420501	-1.02377466650368	0.234293966806063	19.8529283256156	8.36345168626976e-06	7.39203208437548e-05	NA	NA	NA
ENSG00000262061	ENSG00000262061.5	49.1172049758281	1.45296943435875	0.25670745898314	31.378095181485	2.1236332260274e-08	3.24314448710983e-07	100506388	RPH3AL-AS1	RPH3AL antisense RNA 1
ENSG00000262075	ENSG00000262075.3	26.6477088462234	-1.76010984956201	0.320583521205925	31.2223882385287	2.30097052448705e-08	3.49462537134137e-07	26102	DKFZP434A062	uncharacterized LOC26102
ENSG00000262410	ENSG00000262410.1	28.4761833086751	1.65972761104849	0.329263207307401	25.9976952222431	3.4182519233168e-07	4.13650960998158e-06	NA	NA	NA
ENSG00000262500	ENSG00000262500.1	226.976808713543	1.04894671962897	0.24654385869643	16.0368940883158	6.21201154115691e-05	0.000435564358568751	644253	MAPK8IP1P1	mitogen-activated protein kinase 8 interacting protein 1 pseudogene 1
ENSG00000262528	ENSG00000262528.2	64.3388683316869	-1.29653614839432	0.212282915494265	35.7978033062708	2.18894563604987e-09	4.05788359820689e-08	NA	NA	NA
ENSG00000262539	ENSG00000262539.1	38.8278355760812	2.79194863443172	0.390210428861639	53.1159011839698	3.14436713705073e-13	1.04840736697495e-11	NA	NA	NA
ENSG00000262580	ENSG00000262580.5	109.480838653807	-1.4982461769214	0.18599627377266	67.5353131376346	2.06947099181052e-16	1.02418707126838e-14	NA	NA	NA
